summary_file,raw_file,exact_match_ratio,cosine_similarity,topic_overlap,key_phrase_overlap,semantic_similarity,readability_summary,readability_raw,sentence_length_summary,sentence_length_raw,comparison_type,blog_file_35t,blog_file_4o,readability_35t,readability_4o,sentence_length_35t,sentence_length_4o,blog_file,readability_blog,sentence_length_blog,readability_difference,sentence_length_difference
GPT_4o_26.txt,GPT_4o_Raw_Text_26.txt,0.4591029023746701,0.8548015309419394,0.5,0.4591029023746701,0.9795634,14.8,15.1,22.46153846153846,21.155555555555555,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.29999999999999893,1.305982905982905
GPT_4o_27.txt,GPT_4o_Raw_Text_27.txt,0.42997542997543,0.7627289241295587,1.0,0.42997542997543,0.9639833,15.6,14.8,22.214285714285715,19.402985074626866,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.7999999999999989,2.8113006396588496
GPT_4o_28.txt,GPT_4o_Raw_Text_28.txt,0.4778761061946903,0.8258941904659285,1.0,0.4778761061946903,0.96984065,15.5,15.5,23.151515151515152,22.60377358490566,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.0,0.547741566609492
GPT_4o_29.txt,GPT_4o_Raw_Text_29.txt,0.4004854368932038,0.8128644968414587,0.5,0.4004854368932038,0.96001494,15.4,16.2,25.51428571428572,25.45,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.7999999999999989,0.06428571428572027
GPT_4o_3.txt,GPT_4o_Raw_Text_3.txt,0.5133333333333333,0.776145499982259,0.5,0.5133333333333333,0.9714653,13.1,12.8,21.40625,21.980392156862745,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.29999999999999893,-0.5741421568627452
GPT_4o_30.txt,GPT_4o_Raw_Text_30.txt,0.4438040345821326,0.7777616953652302,0.5,0.4438040345821326,0.97237515,16.4,14.7,24.64516129032258,19.84210526315789,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.6999999999999993,4.80305602716469
GPT_4o_31.txt,GPT_4o_Raw_Text_31.txt,0.453083109919571,0.7688738247266771,0.0,0.453083109919571,0.9749939,15.3,15.9,24.42105263157895,24.066666666666663,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.5999999999999996,0.3543859649122858
GPT_4o_32.txt,GPT_4o_Raw_Text_32.txt,0.5603715170278638,0.8588912591013208,0.5,0.5603715170278638,0.9762665,15.1,13.5,23.454545454545453,18.98181818181818,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.5999999999999996,4.472727272727273
GPT_4o_33.txt,GPT_4o_Raw_Text_33.txt,0.3959390862944162,0.7989393560780735,0.0,0.3959390862944162,0.96216035,15.8,15.7,26.47058823529412,21.69811320754717,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.10000000000000142,4.77247502774695
GPT_4o_34.txt,GPT_4o_Raw_Text_34.txt,0.4746192893401015,0.8648371574753606,1.0,0.4746192893401015,0.9734558,14.0,15.3,24.05,22.37209302325581,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-1.3000000000000007,1.6779069767441896
GPT_4o_35.txt,GPT_4o_Raw_Text_35.txt,0.3458445040214477,0.7304677297175625,0.0,0.3458445040214477,0.94903404,16.4,12.7,25.060606060606062,14.440860215053764,4o Sum Blo to 4o Raw Blog,,,,,,,,,,3.6999999999999993,10.619745845552298
GPT_4o_36.txt,GPT_4o_Raw_Text_36.txt,0.4304812834224599,0.775318679263471,1.0,0.4304812834224599,0.9682913,16.4,15.7,24.542857142857144,23.11111111111111,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.6999999999999993,1.4317460317460338
GPT_4o_37.txt,GPT_4o_Raw_Text_37.txt,0.3972972972972973,0.8057297613813055,0.5,0.3972972972972973,0.97732997,15.1,14.3,21.694444444444443,21.41304347826087,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.7999999999999989,0.2814009661835719
GPT_4o_38.txt,GPT_4o_Raw_Text_38.txt,0.3642857142857142,0.685384827296214,0.0,0.3642857142857142,0.9655382,15.6,15.1,22.25,22.34,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5,-0.08999999999999986
GPT_4o_39.txt,GPT_4o_Raw_Text_39.txt,0.33248730964467,0.8046697137222523,1.0,0.33248730964467,0.95395696,16.2,11.9,28.21875,23.875,4o Sum Blo to 4o Raw Blog,,,,,,,,,,4.299999999999999,4.34375
GPT_4o_4.txt,GPT_4o_Raw_Text_4.txt,0.3919597989949748,0.7683659439899289,0.0,0.3919597989949748,0.951372,13.0,12.2,21.853658536585368,20.54901960784314,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.8000000000000007,1.3046389287422286
GPT_4o_40.txt,GPT_4o_Raw_Text_40.txt,0.3746770025839793,0.7741298363168228,0.0,0.3746770025839793,0.97151065,14.9,15.9,23.789473684210527,21.4375,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-1.0,2.3519736842105274
GPT_4o_41.txt,GPT_4o_Raw_Text_41.txt,0.4534883720930232,0.8111688604589202,0.0,0.4534883720930232,0.97138214,15.7,14.8,25.235294117647054,23.65,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.8999999999999986,1.5852941176470559
GPT_4o_42.txt,GPT_4o_Raw_Text_42.txt,0.4438775510204081,0.8534813252847926,0.5,0.4438775510204081,0.9782187,15.2,14.1,24.457142857142856,24.307692307692307,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.0999999999999996,0.14945054945054892
GPT_4o_43.txt,GPT_4o_Raw_Text_43.txt,0.4436090225563909,0.7964280392722576,1.0,0.4436090225563909,0.96822387,15.4,14.8,23.78048780487805,23.617021276595743,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5999999999999996,0.16346652828230646
GPT_4o_44.txt,GPT_4o_Raw_Text_44.txt,0.4254742547425474,0.8947871990995991,1.0,0.4254742547425474,0.9799906,15.2,14.4,27.676470588235293,24.91891891891892,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.7999999999999989,2.757551669316374
GPT_4o_45.txt,GPT_4o_Raw_Text_45.txt,0.4347826086956521,0.7699891377348598,1.0,0.4347826086956521,0.9569497,14.4,13.4,20.390243902439025,22.791666666666668,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.0,-2.401422764227643
GPT_4o_46.txt,GPT_4o_Raw_Text_46.txt,0.3671641791044776,0.6532898867399716,0.5,0.3671641791044776,0.95643926,16.0,12.9,23.60606060606061,29.82608695652174,4o Sum Blo to 4o Raw Blog,,,,,,,,,,3.0999999999999996,-6.220026350461129
GPT_4o_47.txt,GPT_4o_Raw_Text_47.txt,0.4036458333333333,0.7916758278757277,1.0,0.4036458333333333,0.9731538,15.8,14.8,26.387096774193548,20.979166666666668,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.0,5.40793010752688
GPT_4o_48.txt,GPT_4o_Raw_Text_48.txt,0.3898809523809524,0.6804059792473114,0.0,0.3898809523809524,0.97039765,15.1,13.3,25.41379310344828,21.717391304347824,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.799999999999999,3.6964017991004567
GPT_4o_49.txt,GPT_4o_Raw_Text_49.txt,0.3888888888888889,0.6972992183107856,1.0,0.3888888888888889,0.97054696,15.9,16.6,23.457142857142856,22.09756097560976,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.7000000000000011,1.3595818815330958
GPT_4o_5.txt,GPT_4o_Raw_Text_5.txt,0.4798927613941018,0.7922114655904776,0.5,0.4798927613941018,0.98505354,13.7,16.0,21.341463414634145,22.69811320754717,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-2.3000000000000007,-1.356649792913025
GPT_4o_50.txt,GPT_4o_Raw_Text_50.txt,0.4392265193370165,0.7510268072288419,1.0,0.4392265193370165,0.9766391,15.6,14.0,25.88235294117647,21.846153846153847,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.5999999999999996,4.036199095022624
GPT_4o_51.txt,GPT_4o_Raw_Text_51.txt,0.3936170212765957,0.751099526469642,1.0,0.3936170212765957,0.9623089,15.9,15.0,24.21212121212121,22.822222222222223,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.9000000000000004,1.3898989898989882
GPT_4o_52.txt,GPT_4o_Raw_Text_52.txt,0.400990099009901,0.7937258327593433,0.0,0.400990099009901,0.966352,16.0,15.2,27.5,25.513513513513512,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.8000000000000007,1.9864864864864877
GPT_4o_53.txt,GPT_4o_Raw_Text_53.txt,0.5193548387096775,0.8006987232258139,1.0,0.5193548387096775,0.97964597,15.6,13.0,24.41379310344828,21.984375,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.5999999999999996,2.429418103448281
GPT_4o_54.txt,GPT_4o_Raw_Text_54.txt,0.4514285714285714,0.822287779351843,0.5,0.4514285714285714,0.9761671,15.5,14.4,26.483870967741936,23.68888888888889,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.0999999999999996,2.794982078853046
GPT_4o_55.txt,GPT_4o_Raw_Text_55.txt,0.435,0.8627118997339153,1.0,0.435,0.9692719,15.1,14.6,24.428571428571427,23.06,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5,1.3685714285714283
GPT_4o_56.txt,GPT_4o_Raw_Text_56.txt,0.3746701846965699,0.6967387381922152,0.5,0.3746701846965699,0.9686071,16.7,12.9,28.866666666666667,22.2,4o Sum Blo to 4o Raw Blog,,,,,,,,,,3.799999999999999,6.666666666666668
GPT_4o_57.txt,GPT_4o_Raw_Text_57.txt,0.4038461538461538,0.8147747547830156,0.5,0.4038461538461538,0.94556355,15.0,10.9,24.054054054054053,20.36206896551724,4o Sum Blo to 4o Raw Blog,,,,,,,,,,4.1,3.691985088536814
GPT_4o_58.txt,GPT_4o_Raw_Text_58.txt,0.4162303664921466,0.8099482501900281,1.0,0.4162303664921466,0.97459525,16.3,15.3,24.63888888888889,22.23684210526316,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.0,2.402046783625728
GPT_4o_59.txt,GPT_4o_Raw_Text_59.txt,0.4464751958224543,0.7594592857566425,0.5,0.4464751958224543,0.9739924,15.9,15.6,24.6,23.306122448979597,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.3000000000000007,1.2938775510204046
GPT_4o_6.txt,GPT_4o_Raw_Text_6.txt,0.3979328165374677,0.8238358607869136,1.0,0.3979328165374677,0.9688568,17.1,16.6,26.5625,24.45,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5,2.1125000000000007
GPT_4o_60.txt,GPT_4o_Raw_Text_60.txt,0.3871794871794872,0.7286869684230179,1.0,0.3871794871794872,0.96652436,16.7,16.2,26.63636363636364,21.425531914893615,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5,5.210831721470026
GPT_4o_61.txt,GPT_4o_Raw_Text_61.txt,0.3976744186046511,0.8290242907920349,0.3333333333333333,0.3976744186046511,0.9635762,14.3,16.2,22.38636363636364,22.9,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-1.8999999999999986,-0.5136363636363583
GPT_4o_62.txt,GPT_4o_Raw_Text_62.txt,0.4432432432432432,0.7897332993344317,1.0,0.4432432432432432,0.9741883,17.5,15.5,27.655172413793103,21.862745098039216,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.0,5.792427315753887
GPT_4o_63.txt,GPT_4o_Raw_Text_63.txt,0.4860759493670886,0.8530428883058346,0.5,0.4860759493670886,0.9743642,15.9,15.1,27.89189189189189,23.906976744186046,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.8000000000000007,3.984915147705845
GPT_4o_64.txt,GPT_4o_Raw_Text_64.txt,0.3780160857908847,0.7623107725797915,0.0,0.3780160857908847,0.9474401,15.1,12.8,24.25,21.0,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.299999999999999,3.25
GPT_4o_65.txt,GPT_4o_Raw_Text_65.txt,0.3877005347593583,0.7379861168970818,0.0,0.3877005347593583,0.967276,16.9,17.4,26.454545454545453,31.633333333333333,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.5,-5.17878787878788
GPT_4o_66.txt,GPT_4o_Raw_Text_66.txt,0.46524064171123,0.7899693341328509,0.5,0.46524064171123,0.9619553,15.1,15.8,24.176470588235293,23.377777777777776,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.7000000000000011,0.798692810457517
GPT_4o_67.txt,GPT_4o_Raw_Text_67.txt,0.4057971014492754,0.7731864800766735,0.3333333333333333,0.4057971014492754,0.97531015,15.2,15.9,22.928571428571427,20.375,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.7000000000000011,2.553571428571427
GPT_4o_68.txt,GPT_4o_Raw_Text_68.txt,0.4861460957178841,0.8535863260221651,0.5,0.4861460957178841,0.9755517,17.1,14.8,26.88235294117647,23.77777777777778,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.3000000000000007,3.1045751633986924
GPT_4o_69.txt,GPT_4o_Raw_Text_69.txt,0.4848484848484848,0.8542327883105443,0.5,0.4848484848484848,0.97720623,15.4,14.4,24.5625,22.19148936170213,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.0,2.3710106382978715
GPT_4o_7.txt,GPT_4o_Raw_Text_7.txt,0.4075067024128686,0.7782133631287373,1.0,0.4075067024128686,0.9782992,16.2,14.2,24.37142857142857,18.30909090909091,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.0,6.0623376623376615
GPT_4o_70.txt,GPT_4o_Raw_Text_70.txt,0.4663072776280323,0.7825584819208218,0.5,0.4663072776280323,0.96798265,15.6,14.8,25.64516129032258,21.571428571428573,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.7999999999999989,4.073732718894007
GPT_4o_71.txt,GPT_4o_Raw_Text_71.txt,0.4166666666666667,0.7709166594712831,1.0,0.4166666666666667,0.96751404,14.5,13.2,22.384615384615383,22.48936170212766,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.3000000000000007,-0.10474631751227648
GPT_4o_72.txt,GPT_4o_Raw_Text_72.txt,0.4542586750788643,0.7806044881787473,0.5,0.4542586750788643,0.96013105,15.3,13.7,24.296296296296298,20.775510204081638,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.6000000000000014,3.52078609221466
GPT_4o_73.txt,GPT_4o_Raw_Text_73.txt,0.4662921348314606,0.7993767055523575,0.0,0.4662921348314606,0.9610345,14.7,16.0,23.696969696969692,23.666666666666668,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-1.3000000000000007,0.03030303030302406
GPT_4o_74.txt,GPT_4o_Raw_Text_74.txt,0.4588859416445623,0.7870447960835494,0.5,0.4588859416445623,0.9778396,16.4,15.1,25.147058823529413,20.19672131147541,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.299999999999999,4.950337512054002
GPT_4o_75.txt,GPT_4o_Raw_Text_75.txt,0.4068627450980392,0.8088684832618698,0.5,0.4068627450980392,0.95009005,14.3,13.6,25.3,24.547619047619047,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.7000000000000011,0.7523809523809533
GPT_4o_76.txt,GPT_4o_Raw_Text_76.txt,0.4040920716112532,0.6669799564222638,0.3333333333333333,0.4040920716112532,0.9696087,12.9,13.5,22.390243902439025,23.181818181818183,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.5999999999999996,-0.7915742793791587
GPT_4o_77.txt,GPT_4o_Raw_Text_77.txt,0.3333333333333333,0.6759097297720398,1.0,0.3333333333333333,0.96709365,12.5,13.4,20.75,19.76595744680851,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.9000000000000004,0.9840425531914896
GPT_4o_78.txt,GPT_4o_Raw_Text_78.txt,0.4398976982097187,0.7853237819433303,0.6666666666666666,0.4398976982097187,0.9591923,16.9,14.2,25.96969696969697,21.11111111111111,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.6999999999999993,4.858585858585858
GPT_4o_79.txt,GPT_4o_Raw_Text_79.txt,0.3851851851851852,0.7653185657273548,0.0,0.3851851851851852,0.9665581,15.4,13.6,25.16216216216216,20.057692307692307,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.8000000000000007,5.104469854469855
GPT_4o_8.txt,GPT_4o_Raw_Text_8.txt,0.449468085106383,0.817124306805293,0.0,0.449468085106383,0.97064,13.8,15.0,23.62162162162162,22.87692307692308,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-1.1999999999999993,0.7446985446985401
GPT_4o_80.txt,GPT_4o_Raw_Text_80.txt,0.4388059701492537,0.7317476427023787,1.0,0.4388059701492537,0.9622889,15.7,13.2,26.58620689655172,23.327272727272728,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.5,3.258934169278991
GPT_4o_81.txt,GPT_4o_Raw_Text_81.txt,0.4441489361702128,0.7896169722284139,1.0,0.4441489361702128,0.96066976,14.9,13.7,23.666666666666668,20.73809523809524,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.200000000000001,2.928571428571427
GPT_4o_82.txt,GPT_4o_Raw_Text_82.txt,0.4320652173913043,0.8240556070004589,0.0,0.4320652173913043,0.97731876,14.5,14.4,22.58974358974359,24.575,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.09999999999999964,-1.985256410256408
GPT_4o_83.txt,GPT_4o_Raw_Text_83.txt,0.4194444444444444,0.8108613276444946,0.0,0.4194444444444444,0.9552639,15.1,14.4,24.151515151515152,23.18367346938776,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.6999999999999993,0.9678416821273927
GPT_4o_84.txt,GPT_4o_Raw_Text_84.txt,0.4627659574468085,0.850460435120681,0.5,0.4627659574468085,0.9766429,15.7,14.2,24.416666666666668,22.01923076923077,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.5,2.397435897435898
GPT_4o_85.txt,GPT_4o_Raw_Text_85.txt,0.4098360655737705,0.77108600073632,0.3333333333333333,0.4098360655737705,0.9605094,16.9,14.7,26.3125,24.13157894736842,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.1999999999999993,2.1809210526315788
GPT_4o_86.txt,GPT_4o_Raw_Text_86.txt,0.40625,0.8371328682418746,0.0,0.40625,0.95834637,16.2,14.2,27.5625,26.23684210526316,4o Sum Blo to 4o Raw Blog,,,,,,,,,,2.0,1.325657894736839
GPT_4o_87.txt,GPT_4o_Raw_Text_87.txt,0.4364089775561097,0.7948825203480987,0.3333333333333333,0.4364089775561097,0.96817017,14.2,15.7,24.76923076923077,22.0,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-1.5,2.76923076923077
GPT_4o_88.txt,GPT_4o_Raw_Text_88.txt,0.417910447761194,0.8167195627389093,1.0,0.417910447761194,0.9714717,14.8,14.7,23.05128205128205,18.714285714285715,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.10000000000000142,4.336996336996336
GPT_4o_89.txt,GPT_4o_Raw_Text_89.txt,0.4126582278481012,0.7403976249198857,0.5,0.4126582278481012,0.96168184,13.9,14.2,24.33333333333333,20.630434782608692,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.29999999999999893,3.702898550724637
GPT_4o_9.txt,GPT_4o_Raw_Text_9.txt,0.3932038834951456,0.7814406195915948,0.5,0.3932038834951456,0.9667649,15.1,14.6,24.473684210526315,22.846153846153847,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5,1.6275303643724683
GPT_4o_90.txt,GPT_4o_Raw_Text_90.txt,0.4721485411140583,0.8342069316426217,0.5,0.4721485411140583,0.9838035,17.3,16.6,25.324324324324323,22.75675675675676,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.6999999999999993,2.5675675675675613
GPT_4o_91.txt,GPT_4o_Raw_Text_91.txt,0.3954081632653061,0.785735118291564,0.5,0.3954081632653061,0.9678122,13.2,12.7,21.4,19.573529411764707,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5,1.826470588235292
GPT_4o_92.txt,GPT_4o_Raw_Text_92.txt,0.416403785488959,0.7685607721385252,0.5,0.416403785488959,0.97154295,15.3,11.9,24.5,15.788732394366198,4o Sum Blo to 4o Raw Blog,,,,,,,,,,3.4000000000000004,8.711267605633802
GPT_4o_93.txt,GPT_4o_Raw_Text_93.txt,0.4316353887399464,0.7945974923588902,1.0,0.4316353887399464,0.9611062,15.4,16.9,24.43243243243243,24.52173913043478,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-1.4999999999999982,-0.0893066980023498
GPT_4o_94.txt,GPT_4o_Raw_Text_94.txt,0.3836858006042296,0.7653255578530425,1.0,0.3836858006042296,0.95486337,13.2,12.6,22.02777777777778,20.782608695652176,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.5999999999999996,1.245169082125603
GPT_4o_95.txt,GPT_4o_Raw_Text_95.txt,0.4228187919463087,0.793862113582544,1.0,0.4228187919463087,0.9430641,13.6,13.5,22.225806451612904,23.11904761904762,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.09999999999999964,-0.8932411674347165
GPT_4o_96.txt,GPT_4o_Raw_Text_96.txt,0.4045584045584046,0.7128180616960187,0.5,0.4045584045584046,0.94356966,14.2,14.4,20.44186046511628,22.32608695652174,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.20000000000000107,-1.8842264914054567
GPT_4o_97.txt,GPT_4o_Raw_Text_97.txt,0.4122340425531915,0.8465775404293573,0.5,0.4122340425531915,0.9370289,13.6,12.0,25.17142857142857,19.946428571428573,4o Sum Blo to 4o Raw Blog,,,,,,,,,,1.5999999999999996,5.224999999999998
GPT_4o_98.txt,GPT_4o_Raw_Text_98.txt,0.3404761904761905,0.7334187956990418,0.5,0.3404761904761905,0.9590528,13.2,13.2,22.404761904761905,29.897435897435894,4o Sum Blo to 4o Raw Blog,,,,,,,,,,0.0,-7.492673992673989
GPT_4o_99.txt,GPT_4o_Raw_Text_99.txt,0.4043583535108959,0.8240629853670345,1.0,0.4043583535108959,0.96800804,15.8,16.0,23.846153846153847,24.608695652173918,4o Sum Blo to 4o Raw Blog,,,,,,,,,,-0.1999999999999993,-0.7625418060200708
,,0.6356589147286822,0.9017979565359756,0.5,0.6356589147286822,0.97422826,,,,,35 Blog from Summary to 4o Blog from Summary,GPT_3.5_1.txt,GPT_4o_1.txt,16.8,14.7,26.5,22.8,,,,2.1000000000000014,3.6999999999999993
